feature,coef
cultivation trafficking,-0.026652047524125592
applicant involve illegal,-0.026652047524125592
manufacture cultivation trafficking,-0.026652047524125592
production transfer,-0.026652047524125592
trafficking production transfer,-0.026652047524125592
production transfer shipping,-0.026652047524125592
military installation applicant,-0.026650467477349542
guilty amend,-0.02664526538640702
charge break,-0.026636746024743186
cohabitant,-0.02663195870499604
sentenced applicant,-0.02662224486252743
applicant believe,-0.02661818105553271
applicant know year,-0.02661706393467332
know year,-0.02661706393467332
consumption applicant,-0.026614468400835648
charge note,-0.026606301040882997
statute,-0.026598776953316763
duis applicant,-0.026592511461807997
concern applicant use,-0.02658150319028196
tr 17 19,-0.02656552332493368
petit,-0.02656214718055695
petit larceny,-0.02656214718055695
tr 41 43,-0.026560237676445515
warrant applicant,-0.02653812600584154
applicant clearance,-0.026528238995483736
applicant notify,-0.026519784272044874
license clinical,-0.0265031517130836
thanksgiving,-0.026496123709665382
2020 november,-0.02648969231810255
friend pull,-0.026484902641068463
fist,-0.026479782874430847
date july,-0.02647406189537143
ge 14,-0.026470569440281224
determin,-0.026461452489921468
2020 sor,-0.02645595096630938
use involve drug,-0.026452685985179792
use involve,-0.026452685985179792
candor,-0.026426882027903977
notice car,-0.02642349690931583
positions,-0.026419516326787476
executive order,-0.02641885350520824
applicant assign,-0.026415285403256404
responsibility applicant,-0.026402976098249573
files,-0.02639103134654922
applicant arrest december,-0.026390065755789557
gx record,-0.026375323716409386
special,-0.026374661673767032
2019 security clearance,-0.026371476100560048
2019 security,-0.026371476100560048
unable pay,-0.026371392714908775
suspended charge,-0.026360691487423205
11 sor january,-0.026359834661873992
captain mast,-0.026353905423039906
mast,-0.026353905423039906
100 000,-0.02634768884482228
pay remain,-0.026343206145204905
applicant obtain credit,-0.026333144295993077
activities applicant,-0.02632804263443481
stair,-0.026322495342884323
party,-0.026319941335945507
applicant driving,-0.0263153548474268
write check,-0.026313326400319203
tax returns applicant,-0.026310063630499356
big,-0.026305375062157424
august 2018 applicant,-0.026303525984546175
tr 128,-0.02629794855911145
applicant adopt,-0.026284497036294104
report reflect account,-0.02627866629425603
corroboration,-0.026272723010743675
drive intoxicate,-0.02626410433629881
2017 employer,-0.02626395646395451
confront evidence,-0.02626262482502723
neighbour police,-0.026257827524732966
alcohol consumption government,-0.026256616657305564
consumption government allege,-0.026256616657305564
consumption government,-0.026256616657305564
lawyer advise,-0.02625359750858767
suppose,-0.026252090606542933
intoxicate dwi 1st,-0.026241863720025363
table,-0.026236145029319743
specialize,-0.026228242107498634
dismiss october,-0.02621084823362069
denials,-0.026208613577523573
serve military tr,-0.026198485261090067
substantial evidence,-0.026196591755834525
employers,-0.02619538172227779
performance evaluation,-0.026194798050980937
fine driver,-0.026181694935649737
fine driver license,-0.026181694935649737
police tell,-0.026174260528119428
information time,-0.02617386348300516
late identify,-0.026153464472272014
deny charge,-0.026136733464775273
applicant deny charge,-0.026136733464775273
august 2019 interview,-0.026125950026482762
defense contractor november,-0.026122270107611204
finding fact item,-0.02611831414309004
information item,-0.02611831414309004
fact item,-0.02611831414309004
felony assault,-0.02611745041196367
interview defense,-0.02611703522935063
month rent,-0.02611003197707483
20 applicant charge,-0.026099770864213955
tr 95,-0.026094956282477905
electronics,-0.02609398443640607
desire,-0.02609267871927177
2015 applicant admit,-0.026090310961636526
payment make,-0.0260899360699892
receive disciplinary,-0.026082642508477458
applicant receive disciplinary,-0.026082642508477458
applicant applicant charge,-0.026071368870791575
allege 2017,-0.02607065827655503
52 year,-0.02606688480168137
52 year old,-0.02606688480168137
10 000,-0.026062630469230658
anticipation,-0.026062502555068274
applicant trustworthy,-0.026061862361378283
use alcohol illegal,-0.026044081472923194
medical emergency,-0.026043353214389494
job performance,-0.02603672705385938
moderate alcohol use,-0.02603569515112346
moderate alcohol,-0.02603569515112346
92 93,-0.026026987659462934
effective,-0.0260233357505909
depress,-0.026020353625343003
depress mood,-0.026020353625343003
man child,-0.02600353882891975
21 2022,-0.025992733234711903
calm applicant,-0.025988789408731845
drink future,-0.025980877498706475
heavily applicant,-0.0259723931709709
late tell,-0.02596699419159684
allegation assert,-0.025966768265024927
clearance applicant falsify,-0.02596532379075413
clearance screen process,-0.02596532379075413
fact clearance screen,-0.02596532379075413
fact clearance,-0.02596532379075413
material fact clearance,-0.02596532379075413
screen process,-0.02596532379075413
clearance screen,-0.02596532379075413
occasion august,-0.02596470110016786
12 2018,-0.025960521506448866
tr 43 47,-0.02594373417063808
hour alcohol drug,-0.02594096765878974
discrepancy,-0.0259329841883379
applicant time applicant,-0.02592558055831415
believe applicant make,-0.025918588002075374
63,-0.02591177481160147
require install,-0.025909800390775777
firearm commission,-0.02590795880250191
applicant submit statement,-0.025880211738113116
personally,-0.025870222130672083
applicant convict offenses,-0.025867193072458012
convict offenses,-0.025867193072458012
interview authorize,-0.02586595990829002
applicant remains,-0.02586360203702102
2017 november,-0.02585970036768869
vodka,-0.025840181166664568
age 25,-0.02583052097059707
age 25 applicant,-0.02583052097059707
friend say,-0.02582949590383207
enter,-0.025825269530307674
applicant personal,-0.02582497163830581
sca august 2019,-0.02581822895401392
44 45 applicant,-0.025811202116043045
backpack applicant,-0.0258106167868563
state federal income,-0.02578532233395161
seek retain security,-0.02578353574863949
retain security clearance,-0.02578353574863949
bachelor degree mechanical,-0.02578329907743748
reinstate,-0.02577186673102243
commission,-0.02576439379524694
officer stop,-0.02575494379686023
allow applicant,-0.025752952972475904
2020 background interview,-0.02574619695696299
2020 background,-0.02574619695696299
terminated,-0.02573758423962617
tell psychologist,-0.025733231972932456
say child,-0.025731331131523382
divorce 2012,-0.0257195091502048
general order,-0.025709700357259842
complete hour,-0.025689207953511737
57 sor,-0.0256868307335432
56 57 sor,-0.0256868307335432
obstruction,-0.025685577735865488
doha interrogatories applicant,-0.025668418883273782
ge tr 46,-0.025665570775712892
aa applicant,-0.025665271469641444
35 year,-0.025663964733072343
advise abstain,-0.02566278926031634
138,-0.02565787004658552
week time,-0.02565609431161965
stated applicant,-0.02565297400191678
applicant contact applicant,-0.025648541444830236
state applicant try,-0.025640557449181672
exhibit section,-0.02563887249187466
applicant spouse tell,-0.025638249740356587
spouse tell,-0.025638249740356587
sor items,-0.02562468327820387
28 32 applicant,-0.02562099283092378
approach applicant,-0.025613815060841698
pay credit card,-0.025610048447487647
pay credit,-0.025610048447487647
pay 000,-0.025596122372504512
internal revenue service,-0.02559149907259528
revenue service,-0.02559149907259528
tr 58 59,-0.025589019122488385
january 2020 applicant,-0.02558530190462573
2015 applicant plead,-0.02558043230442635
interview connection,-0.02557745044950717
charge dismissed gx,-0.02557366289539027
month days,-0.025552691649369873
character applicant praise,-0.025545318168865107
applicant resolve,-0.025544067770994792
suggest applicant,-0.025541971671790856
eventually,-0.025539003401226973
spoke applicant,-0.025535886168905595
tr 75 77,-0.02553567556527844
allege theft,-0.02553255053435956
drawer,-0.025531534552464916
aes,-0.025529301296598354
proprietary,-0.025524386697440775
poor decision,-0.025519152227312027
time applicant consume,-0.025513693121569134
expired,-0.025495816336262047
2010 applicant receive,-0.025489751748519807
creditor resolve,-0.025486024012240142
500 fine,-0.02548505920105118
case dismiss,-0.025483104269610073
applicant guilty sentence,-0.025477629284019802
conduct drug,-0.02547514157488088
criminal conduct drug,-0.02547514157488088
adultery,-0.02547490529435939
security clearance gx,-0.025474754649300265
clearance gx,-0.025474754649300265
ge tr 29,-0.02547197836654784
contractor august,-0.02546320345802652
contractor 2018,-0.025459310843564825
date january,-0.025458754230590967
group,-0.025452116725580714
12 tr,-0.025437512062726143
applicant stop,-0.025436326469088173
break enter,-0.025434472950253605
child family,-0.02543301255679869
2015 2020,-0.025419113854439776
2020 reflect,-0.02541557392806667
19 2015,-0.02540990097224522
49 year,-0.025405357033908605
applicant 49 year,-0.025405357033908605
49 year old,-0.025405357033908605
applicant 49,-0.025405357033908605
age 26 applicant,-0.02540481747275931
rehabilitate,-0.02540300006685118
pay applicant,-0.02537902999017308
community ae,-0.02537583877470303
september 2014,-0.02536503322930035
15 17,-0.02535843488635059
disqualification,-0.02534775319067154
inform supervisor,-0.025344950451860308
police stop,-0.025339400808708137
got,-0.025339086385874628
ge applicant report,-0.02532751038669036
heavily,-0.025318926471708154
plan establish,-0.02531480015435975
allege allegation sor,-0.025309464112195403
guilty dwi sentence,-0.025307751147437416
acknowledge applicant consume,-0.025291172898592288
57,-0.025286261938037957
conduct guideline sor,-0.02526895950534831
tr 73 74,-0.025265289506397563
unmarried,-0.0252565919024815
card account charge,-0.025255474719854176
use marijuana tr,-0.025241424815550206
random urinalysis,-0.025234292641822063
alcohol marijuana,-0.025232206037236124
applicant innocent,-0.025231106914092038
lengthy,-0.025214860371437813
exceed expectations,-0.025209009744711627
fair,-0.025187942812351333
lesser include,-0.025184370060362504
positive drug,-0.025181526917764097
report july,-0.02517697119425243
vehicle accident,-0.025176495255214322
refuse Breathalyzer test,-0.025172385118236624
drunk driver,-0.025166968559852874
program charge,-0.0251612110212075
applicant involve alcohol,-0.025154465998846853
dod continuous,-0.025153945653003048
dod continuous evaluation,-0.025153945653003048
tr 115,-0.025147452105121253
majority applicant,-0.02514411512948796
forth paragraph,-0.025132052230177986
set forth paragraph,-0.025132052230177986
police smell,-0.025123978958399493
december 2009,-0.025121747493593725
contractor applicant work,-0.025100845342422167
request discharge,-0.025098602379490128
document relate,-0.025088006913639074
response interrogatory,-0.025086684213966884
friend applicant testify,-0.02508634255107046
136 applicant,-0.02508453223736716
drink night,-0.02507712408511586
medication applicant,-0.02507290647686685
submit document,-0.02506321335317896
sor applicant spend,-0.025057205580563027
applicant recall applicant,-0.025050148603643217
change mind,-0.0250343376459063
pack beer,-0.025029966780119203
extradition,-0.025023011349246945
surveillance video,-0.02501960616264562
reside home,-0.0250153572634224
abstain use alcohol,-0.02501464925568036
applicant clarify applicant,-0.025013704018983597
forfeiture pay,-0.025009563832494665
item section 12,-0.02500670462603536
sor applicant assert,-0.024998877914958684
husband applicant,-0.024997332205628324
report investigation roi,-0.024997169472657125
investigation roi,-0.024997169472657125
contractor october,-0.024996835796772726
suspend months applicant,-0.02497989230249525
legs,-0.024976049087381637
truthful answer,-0.02497532816902491
problem applicant,-0.024973098941719167
tell applicant,-0.024961719112534825
fso applicant,-0.02495580694373202
76 77,-0.02495127866701917
tr 42,-0.02494905098170509
commission offense,-0.02494876528963199
109 applicant,-0.024945890283271162
divorce children applicant,-0.024938989992240392
active,-0.024936898174212324
address tr,-0.02493467395737181
choke argument,-0.024932662360785344
multiple drug,-0.024921264850708242
sexual behavior,-0.02492106800665305
previous years,-0.024913016308979533
guilty lesser offense,-0.02489539666696984
investigation background,-0.0248867221632145
tr 21 applicant,-0.024882495106357982
complete train,-0.024874237507249708
work defense contractor,-0.024873132507209045
secret,-0.024872876604894522
connection employment,-0.02487121942598203
ae applicant say,-0.024871103169676504
provide additional information,-0.024867087186877045
excellent,-0.024863165878733592
89 92,-0.02484132779268176
young son,-0.02484132779268176
day police,-0.024838575784909056
sure,-0.024834654521925455
applicant administratively,-0.024832251893654317
information incident,-0.024829413260350718
bail,-0.024815944155025912
applicant counselor,-0.024815200586843115
year unsupervised,-0.024809618838154628
year unsupervised probation,-0.024809618838154628
offered,-0.024800589897124286
wife spouse,-0.024797924495481342
december 2005 applicant,-0.024796700806675728
time court,-0.024790482355066333
involvement substance abuse,-0.024774447470382554
applicant say applicant,-0.024767336423516823
rental account collection,-0.024763773174343896
103 applicant,-0.024742976157757196
address debt,-0.0247373600946888
034,-0.0247373600946888
diagnose alcohol dependence,-0.024736532146503256
good judgment,-0.024725006643606495
charge fine,-0.024717039338369846
applicant affirm,-0.02471466899543561
use car,-0.024712967750227775
mandate,-0.024709106578700773
applicant sentence 180,-0.024702070278342248
question section 23,-0.024684798100646606
dependent alcohol,-0.02468449557093689
require attend alcoholic,-0.024679947115035683
case closed,-0.02467213328012963
Breathalyzer test,-0.02466249137202353
pay 50,-0.024659529350622912
applicant clarify,-0.024659100220399258
evidence record applicant,-0.0246570848912321
falsify,-0.02465598986824489
applicant learn warrant,-0.02464419368776485
learn warrant,-0.02464419368776485
tr 46 47,-0.02464231629625559
glassy,-0.024641478927890675
say applicant intend,-0.024634939680476933
object,-0.024626229235371094
december 10,-0.024620452193697195
submit documentation support,-0.02461624225472237
incarceration,-0.024596749438465734
deny applicant drink,-0.024596109041018135
sor deny,-0.02458961242740917
discover applicant,-0.024585755178145832
old married applicant,-0.024584243716084614
total income,-0.024575163111746817
sor applicant write,-0.02457097737434081
medical debt sor,-0.024552249281673117
17 sor,-0.024538016206190574
1996 2000,-0.024537005775875073
applicant confirme,-0.02453319260023965
abuse rehabilitation program,-0.02453228832176837
social gatherings,-0.024531506765208138
gatherings,-0.024531506765208138
retire senior,-0.024527826049103352
days confinement,-0.024526984714636393
ge applicant submit,-0.02452197095128998
testify applicant obtain,-0.024510801895617412
urinate,-0.024484649636941743
22 25,-0.02448301398908135
release prison,-0.02447842178295167
alcohol relate,-0.024466294352639348
30 34,-0.024455368612574153
quarter,-0.024445613688257983
2012 june,-0.024443173828319103
tr 102,-0.024440665197828514
smoke applicant,-0.024434674912910976
dui tr,-0.024421129504804573
attorney represent,-0.024420471474143612
sor record,-0.02440120127761245
applicant 2017,-0.02440120127761245
reveal,-0.02439006565381558
debt establish,-0.024388591070708215
december,-0.0243867209833183
item sor answer,-0.02437542138834668
dating applicant,-0.024351969130984568
wrote,-0.0243500361446731
late day,-0.024348023975050263
applicant explanation,-0.024339048199053005
month incident,-0.024336673662231738
affect,-0.02433544342962272
yell applicant,-0.024333550664677888
pursuant plea,-0.024327219726873465
discretionary,-0.024322017121580292
20 23,-0.024320654913990797
admit allegation paragraph,-0.02431214575911765
article 134,-0.02430708492482327
violation article 134,-0.02430708492482327
applicant fourth,-0.024303314747775612
applicant confuse,-0.024301743657221656
14 tr,-0.024295588421472954
court fees,-0.024279038814653993
suggestion,-0.024265070211957288
29 30,-0.024262130563417698
charges sor,-0.02426191288710891
ptsd tr,-0.02425448194239785
arrest state charge,-0.024247481239969747
small,-0.024245424860992966
pay state,-0.024244432342047924
sor 2019,-0.024236187658853173
contendere,-0.024235262554958115
nolo contendere,-0.024235262554958115
plead nolo contendere,-0.024235262554958115
2022 security,-0.024233578377777707
irs resolve,-0.024229753329128915
days suspended,-0.0242221517977203
issue april,-0.02421359032494826
counseling treatment applicant,-0.024206686510929904
june 2014,-0.024205142659664145
clearance previously,-0.02420382961988056
security clearance previously,-0.02420382961988056
clearance previously listed,-0.02420382961988056
previously listed,-0.02420382961988056
federal tax return,-0.02420379972300732
applicant credible,-0.02420363442695495
security clearance ax,-0.024190475623254437
73,-0.024188678679337033
charge convicted,-0.024178658456420716
conduct applicant state,-0.024164354754049253
subsequently charge,-0.02416192568634759
applicant arrest failure,-0.024154858376348887
stating,-0.024151871936951414
2012 2014 applicant,-0.024150872145515336
applicant diagnose,-0.02414914502931398
trunk,-0.024140535231572523
pay year,-0.024137342433951735
history criminal conduct,-0.024137043671485243
receive month,-0.024118581278769816
applicant advise applicant,-0.02411543685595526
second time,-0.024108927738276786
failing,-0.024103496084388356
applicant arrest june,-0.02409275552129693
tr 59 62,-0.02408784084508983
2015 2016 2017,-0.024086963897899428
2014 january,-0.02407934647005093
current employer october,-0.02405902759523132
charge operate,-0.02404287863016649
2021 arrest,-0.024041133526499555
evaluations applicant,-0.024040466796711662
2019 following,-0.024019472582972715
bd,-0.024006794226758988
app bd,-0.024006794226758988
ge 33,-0.02400485471404948
certifications applicant,-0.024001501794190992
pint,-0.024001105472467647
money order,-0.024000099017619004
question pertain,-0.02399990867860541
evaluation military,-0.023991369911563105
concern use,-0.02399106910987926
applicant consume drink,-0.0239826294424161
consume drink,-0.0239826294424161
driveway,-0.0239822253480988
applicant pay 50,-0.023976535523848038
applicant admit drink,-0.023969912789503365
invite,-0.02396589143023306
society,-0.02396190200697509
felony offense applicant,-0.023961100769262358
allegation applicant provide,-0.023956200253933083
august 22,-0.023944101679611668
dui applicant sentence,-0.023944101679611668
motor vehicle applicant,-0.02394291651153307
tr 41,-0.023940785888862216
october 2011 applicant,-0.023938379796969965
involve arrest,-0.023921355522280904
applicant pay 100,-0.02389818556826659
sor applicant interview,-0.023898044821450935
naval criminal,-0.023889408766992293
drive consume,-0.02388918563993115
drive consume alcohol,-0.02388918563993115
dui occur,-0.023885783266160393
late august,-0.023857229266688176
15 2016,-0.023850779871876754
alcohol illegal drug,-0.023849339547648743
officer arrest applicant,-0.023840945332372188
possess marijuana,-0.023825935087716462
felony aggravate,-0.02381813631158427
want drive,-0.023816616945176318
month confinement,-0.0238081743643814
department store applicant,-0.023803588803584706
late spouse,-0.023803073067114752
63 66,-0.02380009635485072
sor allegation applicant,-0.023799233486474072
charge felony applicant,-0.02378557867950232
state court,-0.023784308911609143
court sor,-0.023782217854793213
efficient,-0.02378201668456608
dismiss,-0.023779686158502282
request applicant provide,-0.023773849214485065
include charge,-0.0237660095916256
sor guideline cross,-0.023730981897626263
steal property,-0.023730001423810126
state code,-0.02372747649164155
37 42,-0.023724623501126745
15 000,-0.023720912918457387
amend sor applicant,-0.023718375464979596
2020 applicant provide,-0.023717521845045674
applicant consider,-0.023717079755370428
instruction,-0.02371520324223806
office personnel management,-0.02370403993346345
office personnel,-0.02370403993346345
interview applicant state,-0.023702327281452985
november 2022 applicant,-0.02369549870159855
instead applicant,-0.023691427629867895
arrest police,-0.023684868982618446
sca applicant fail,-0.023672740427353785
17 2021,-0.02367045952943253
applicant talke,-0.02367010301753906
untruthful,-0.023669982170092314
item section,-0.023667879857076114
tr 70,-0.023667045451814583
college period earn,-0.023665516245094772
period earn,-0.023665516245094772
period earn degree,-0.023665516245094772
sor hearing applicant,-0.023663460923058776
sor hearing,-0.023663460923058776
applicant arrested,-0.023649729141433637
felony charges,-0.0236386860435533
smart,-0.023625624677724014
extend period,-0.023624658867260322
court impose,-0.023610612492253488
alcohol education treatment,-0.023599364901311107
education treatment,-0.023599364901311107
sobriety test arrest,-0.02359484595559486
purposes,-0.02359229724215589
assessment complete,-0.023586881909565805
reimburse,-0.023584712607240987
applicant reimburse,-0.023584712607240987
offenders,-0.023582762063470413
report drink,-0.023581207907934665
incorrectly,-0.023573932113351837
365 day,-0.023573326589955722
sentence 365,-0.023573326589955722
365 day jail,-0.023573326589955722
sentence 365 day,-0.023573326589955722
evidence tr,-0.023572751176796573
courses tr,-0.02357142920149228
work relate,-0.023559028704406477
child transcript tr,-0.02355697127757368
child transcript,-0.02355697127757368
conduct investigation,-0.023553403675433772
77 78 applicant,-0.023549574323076743
punitive,-0.023533206136777465
applicant sca,-0.023525435848223416
use marijuana recreationally,-0.023522563758795013
judgment reliability,-0.023520798472768865
contain marijuana,-0.02351959546641382
fine month,-0.02351605087090438
drug use applicant,-0.023509980301035252
state time,-0.023499381173800515
information available,-0.023494974637091298
sor evidence,-0.02348920305885052
applicant check,-0.02347429427545787
2019 july,-0.023467385219169676
denied suspended,-0.023467017783458735
oral sex applicant,-0.023466259962221597
february 2009,-0.023458161947461736
container alcohol,-0.023453718400891176
open container alcohol,-0.023453718400891176
current job applicant,-0.02344424160282783
arrest 2019,-0.023443239188971454
military exchange,-0.02343720276517414
concentration bac,-0.023428969545985286
alcohol concentration,-0.023428969545985286
blood alcohol concentration,-0.023428969545985286
alcohol concentration bac,-0.023428969545985286
cc,-0.02341442035069208
october 2001,-0.023403823277784258
04,-0.02339661868408815
complete week,-0.023392045480286134
engage criminal activity,-0.02339149356175316
applicant prior,-0.02339107434282813
gx 26,-0.023389262402071176
security clearance background,-0.023372618080928862
clearance background,-0.023372618080928862
111,-0.02337211445501428
question aske,-0.02336802355977623
criminal conduct allegation,-0.023365642178335585
age son,-0.023358519305065353
115,-0.023354083103313182
applicant ask,-0.023344350416858648
applicant spouse,-0.023341449307972193
approach car,-0.0233406563506838
eligible,-0.023339578703127542
charge crime,-0.023338453722330132
applicant terminate,-0.023334653396325542
involve marijuana,-0.023316245421895664
33 34,-0.02331471198208341
disciplined,-0.023313634979455877
august 2003,-0.02330011933666495
suspect applicant,-0.023294614490318923
allege october,-0.02328922086422895
sor allege october,-0.02328922086422895
hearing submission,-0.023288319533848023
post hearing submission,-0.023288319533848023
investigators applicant,-0.02328457473971689
ge hearing,-0.023269888887708833
report court,-0.023268998169675464
applicant conclude,-0.02326685025685478
applicant read,-0.023264127266116805
dui arrest conviction,-0.02326158078991716
involve criminal activity,-0.023255831447846036
withhold,-0.02325480294144615
ability pay,-0.023252773314699635
son son,-0.02324566389058896
date october,-0.02324364981754629
applicant abuse,-0.023243629254753605
attend class,-0.023240495189765148
applicant attend class,-0.023240495189765148
gx 14,-0.02323877939840179
drug involve,-0.023238597327089293
good man,-0.023236587580126627
permission,-0.023236570540180516
2014 applicant use,-0.02323434831559279
make following additional,-0.023233605797808077
following additional,-0.023233605797808077
following additional finding,-0.023233605797808077
motorcycle applicant,-0.023227749243460067
continue pay,-0.023217449798763536
lose control vehicle,-0.02320753690992655
charge eventually,-0.023205505830406765
tr 41 42,-0.023198877222823915
tire,-0.023189127115251063
injured applicant,-0.023178694030453754
injured,-0.023178694030453754
gesture,-0.023166113922648803
time applicant attend,-0.023164841784723035
tr 116 applicant,-0.02315437397258876
character,-0.02315311938152123
applicant probation tr,-0.023151329642611025
finances applicant,-0.023147512973383983
taking care,-0.023146362819171463
applicant trustworthiness,-0.023144018976026005
october 16,-0.02313813262713131
54 56,-0.02313603288394903
time ge,-0.02313297341739029
alcohol education class,-0.023127988930590735
decade,-0.0231274346940966
leave tr,-0.02311087195644024
text applicant,-0.023089026500599578
say applicant make,-0.023088941640348318
charge eventually dismiss,-0.023072129734530943
eventually dismiss,-0.023072129734530943
evidence security violations,-0.023058210711915765
evidence security,-0.023058210711915765
time interview,-0.02304266287570711
supervised,-0.023042259339512695
military member,-0.02304130394193769
gx october,-0.023031348239130917
use purchase,-0.02302991952819541
41 applicant say,-0.023024340826715468
person ability willingness,-0.023019496701701544
jurisdiction,-0.023017396862135386
tr applicant attend,-0.02300610723270395
improper equipment,-0.023003853663224067
testimony applicant admit,-0.023002928377280293
applicant marry current,-0.022993456582608596
arrest applicant state,-0.02297579995434115
dismissal charge,-0.022973566319971363
prison term,-0.022962949118007694
friend,-0.022943736914355656
sor collection account,-0.022911925624462173
submit government,-0.022910874943039887
50 000 tr,-0.022909268265693526
antisocial personality,-0.02288797140043741
antisocial personality disorder,-0.02288797140043741
2017 2018 applicant,-0.02288370404750859
courteous,-0.02287514692171918
2016 applicant receive,-0.022875010404069016
murder,-0.022865522788299356
pay account,-0.022857860959588954
school graduate applicant,-0.022857367914029376
november 2012 applicant,-0.022845415931933035
reflect debt,-0.022829878423531937
follow,-0.02282787878181339
victim tell,-0.022826446136675428
applicant maintain applicant,-0.022826422890923716
lapse,-0.022824268919497587
applicant return work,-0.022823562557894896
body,-0.022813313838750127
january 2012 applicant,-0.02279869345336913
wasn,-0.02278705614526187
glass pipe,-0.022783050499400152
foot away,-0.022779257279907286
45 48,-0.022777966490639526
falsify material fact,-0.022776654379777758
falsify material,-0.022776654379777758
material fact,-0.022776654379777758
disclose felony,-0.022757314104332623
clearance applicant consume,-0.02275553196458116
point man,-0.0227500128115934
applicant stop pay,-0.022739745470643
wend applicant,-0.022734990645640205
intoxicate time,-0.022733036701199708
license march,-0.022732106046555414
56 61,-0.02272913243054723
56 61 applicant,-0.02272913243054723
2011 september,-0.022728829143553588
gps,-0.02272870005778161
internal,-0.022726005846878207
tr 56 applicant,-0.02271987352719953
doing applicant,-0.022719248730512866
lawyer applicant,-0.022716937235059975
debts tr,-0.022702314638017355
2018 january 2019,-0.02270206684247906
attorney applicant,-0.02270137144765489
disqualification purposes,-0.02268892121957272
applicant annual income,-0.022675442599522234
investigator include,-0.02267004351474802
applicant 2021,-0.022653507578925574
accountant,-0.022643996977827256
applicant refuse leave,-0.02264122383633502
suspend year applicant,-0.022632733473048658
adequately,-0.022632132266510434
conduct alcohol,-0.022630998115581467
criminal conduct alcohol,-0.022630998115581467
damage sor,-0.022625987711786085
testify applicant attend,-0.022614480410084417
17 2017 applicant,-0.022597031242240027
month old,-0.022596234401124227
attend alcohol treatment,-0.022593676211449486
applicant drove vehicle,-0.022593673860463667
2018 subject interview,-0.02257792917275749
2018 subject,-0.02257792917275749
driver license reinstated,-0.022569696759629845
applicant afford,-0.02256167782310977
iii,-0.02255745889084838
record make,-0.022553839699483543
lack,-0.02255298920470915
charge marijuana,-0.0225515844644327
recent incident,-0.02254029418148691
consume alcohol age,-0.022534535308605674
decide drink,-0.022531512637676502
applicant decide drink,-0.022531512637676502
pedophile,-0.022527359404589463
22 24,-0.022524833031171546
pay agreed,-0.022515162248180884
vehicle repossess,-0.022513527613932948
sign statement intent,-0.022505647077746414
charge august,-0.022504569940269063
10 12,-0.02249610214423041
interim security,-0.022495153636993708
interim security clearance,-0.022495153636993708
february 2022 applicant,-0.02248380427994862
say applicant late,-0.02247145548257502
attend alcohol counseling,-0.02246269449714698
red light,-0.022456687832445723
sure applicant,-0.02245400510827183
111 applicant,-0.022439241536670033
questioning,-0.02242690886704513
tr 58,-0.022422522345395306
seek treatment applicant,-0.022419478135993858
past years,-0.02241494963313516
41 sor,-0.02241413693077445
complete alcohol safety,-0.022410299317869288
admission answer,-0.02240684570388358
aggressive threaten,-0.02240586246863331
ae april,-0.02240020342923285
drug tests,-0.022397266475584987
receive letter reprimand,-0.02237600157928062
ge testimony,-0.02237505727597782
information ae,-0.022373413944756844
tr 39 applicant,-0.0223697248123135
item paragraph guideline,-0.022362321799664495
item paragraph,-0.022362321799664495
contingent,-0.022345569335253404
criminal conduct government,-0.02233827814434339
comprise,-0.02232357623333924
gloves,-0.022320677397024553
team player,-0.022320173235725712
withdrawal symptoms,-0.022316562281130947
applicant uncomfortable,-0.022315692988427914
applicant dependent,-0.022308005065961426
disclose conviction,-0.022298311752793978
offer plea,-0.022294295404303964
costs tr,-0.022278997269025245
clearance july,-0.02226873257928375
security clearance july,-0.02226873257928375
applicant trustworthy applicant,-0.022263425824775633
trustworthy applicant,-0.022263425824775633
major army,-0.022262829658248273
following morning,-0.022256427694054223
applicant fell asleep,-0.02224470400383526
long term relationship,-0.02224128996269961
term relationship,-0.02224128996269961
record include,-0.02223227503273206
pursuant,-0.022223285086363884
offense involve alcohol,-0.022219597839309685
outpatient counseling,-0.022208554326041328
applicant scare,-0.022204645874350958
children applicant graduate,-0.022198534856785485
aforementioned,-0.02219279897062285
september 1996,-0.02218048408605743
applicant waive right,-0.02217081162980164
testify applicant begin,-0.02217025312098029
day week,-0.022163383293621046
experian,-0.022160615218073488
suspend months gx,-0.022159504808077653
gx november,-0.022159504808077653
age 13,-0.022159132047470994
lawful,-0.022150618424351967
abusive sexual,-0.022146507479795477
abusive sexual contact,-0.022146507479795477
applicant exchange,-0.022144444863127423
contact information,-0.022132897463937127
previous years tr,-0.022122498028452408
schedule,-0.022108418836292144
employ defense,-0.0221046571515561
smoke marijuana,-0.02210272549897866
guilty pay,-0.022096974560621933
plead guilty pay,-0.022096974560621933
want tell,-0.022083807322763667
rear end,-0.02207956797096054
applicant report military,-0.022076301891330696
report military service,-0.022076301891330696
january 2003,-0.02207521891117076
investigative service,-0.022069897735030722
year arrest,-0.022067506478026685
positive attitude,-0.02206490300248833
park lot applicant,-0.02206419049225032
making,-0.022064161574539862
decision making,-0.022064161574539862
penalty,-0.02206200084370421
interview tr,-0.022051879715854265
living room,-0.022049088353019664
say applicant attend,-0.022035293142234503
apprenticeship,-0.022025527037876115
face face,-0.022016456880640495
sor add,-0.022008646420718803
factors,-0.022008646420718803
attest work ethic,-0.02200738057017816
2023 applicant,-0.0219963413198844
arrest 2015,-0.021994875575504134
