feature,coef
22 2015,-0.023113462060372906
drove,-0.023109807399515254
stress work,-0.02310882768712269
guilty receive defer,-0.023108646837594962
2011 applicant earn,-0.023108646837594962
content 11,-0.023107143916597014
alcohol content 11,-0.023107143916597014
army national guard,-0.02310583403158002
army national,-0.02310583403158002
undergraduate degree,-0.02309491579580683
personal conduct,-0.023084947972669526
arrest february 2019,-0.02308248901827244
february 2019 charge,-0.02308248901827244
program discharge,-0.023076974907507538
home girlfriend,-0.02307214383504197
sor applicant continue,-0.023068880406135434
28 day,-0.02306230124740418
officer face,-0.023061781774760527
000 year,-0.023057468766281945
applicant overwhelm,-0.023056063670251398
report tr,-0.023055360798022995
advice continue,-0.023049527995879386
lieutenant colonel,-0.023049126435436423
2019 ax,-0.02304795256116829
individual therapy,-0.023041021869837603
2021 answer,-0.023038518654402564
2016 applicant high,-0.02303115612823903
caf request,-0.023028421297849214
know just,-0.023025661357889665
specific job,-0.023024228727620975
perform specific job,-0.023024228727620975
specific job duty,-0.023024228727620975
job duty employer,-0.023024228727620975
contain sor applicant,-0.023024228727620975
security clearance perform,-0.023024228727620975
require possess,-0.023024228727620975
require possess security,-0.023024228727620975
clearance perform,-0.023024228727620975
job duty,-0.023024228727620975
applicant require possess,-0.023024228727620975
duty employer,-0.023024228727620975
duty employer tr,-0.023024228727620975
clearance perform specific,-0.023024228727620975
engine,-0.023018058561042845
unresolved,-0.023015441084541136
applicant disclose offense,-0.02301061471294785
view applicant,-0.02300467570044848
work alcohol,-0.02299848891932257
duty marine corps,-0.022998469143124808
attend alcoholic,-0.022996885429600333
evening drink alcohol,-0.022990373805696854
alcohol items,-0.022987029325022893
applicant custody,-0.022985914603659504
prognosis,-0.022984166490738478
evaluation march,-0.022983064088506203
alcohol applicant diagnose,-0.02297519643009497
affirmatively,-0.022972030873395728
applicant respond affirmatively,-0.022972030873395728
respond affirmatively,-0.022972030873395728
participate alcohol,-0.022971748593111692
begin use alcohol,-0.022968069944026698
applicant married,-0.022958825327232726
applicant marry applicant,-0.022949971542353433
typically,-0.02294866091850005
impact work,-0.022947747259377836
government exhibit guideline,-0.022940791811297156
exhibit guideline,-0.022940791811297156
dr opine,-0.022934256407234278
use marijuana october,-0.022931312069206032
officer pull applicant,-0.022929463938594283
2008 applicant arrest,-0.022925624566216947
session counselor,-0.022924070990971865
employment applicant begin,-0.022913068584853175
forth sor guideline,-0.022913068584853175
assessment applicant,-0.022912923220173794
alcohol applicant report,-0.02291108286310839
alcohol incident,-0.02290824592801527
antidepressant,-0.022906556034002677
2019 drink,-0.022904697635558212
pleadings,-0.022900443804508553
state applicant doing,-0.02289933938861004
false applicant,-0.02289286426238511
base past,-0.022885543186450603
recent alcohol relate,-0.022884938787521333
tr 59 june,-0.022884938787521333
year old mechanical,-0.022881251351829772
old mechanical technician,-0.022881251351829772
old mechanical,-0.022881251351829772
mechanical technician,-0.022881251351829772
mechanical technician employ,-0.022881251351829772
answer police,-0.022861803020351713
applicant regular,-0.022859380090882
currently consume alcohol,-0.02285706963509607
great deal,-0.02285323630533597
contractor employ,-0.022849990474108538
defense contractor employ,-0.022849990474108538
month unsupervised probation,-0.022847937279145084
month unsupervised,-0.022847937279145084
specific information,-0.022843376729490383
secret clearance,-0.02284044591248527
colleagues friends,-0.02283870983585939
home dinner,-0.02283509308542751
police officer note,-0.022832556770676755
cessation,-0.02282244657569959
debt tr,-0.022822185635232833
agreement tr,-0.02282186521962284
plea agreement tr,-0.02282186521962284
driver license state,-0.022821787075401105
plead guilty court,-0.022821573231902495
2017 applicant drinking,-0.022817906462922123
alcohol dependency applicant,-0.022817797666758653
dependency applicant,-0.022817797666758653
indicator,-0.022812721764997414
sweare,-0.022806788969909675
applicant continue experience,-0.022805694986039945
dui criminal,-0.022804844144006037
08 bac,-0.022804844144006037
information paragraph,-0.022804803838501652
2018 sor response,-0.022804803838501652
source information paragraph,-0.022804803838501652
16 item,-0.022798839091421497
employment 2016,-0.022793828639074903
60 sor,-0.022793446250655103
camp,-0.022788891917017724
issue alcohol applicant,-0.022788433197514543
applicant terminated,-0.02278257168549972
interview april,-0.02277566008689273
initially state,-0.02276446187429378
initially state applicant,-0.02276446187429378
applicant initially state,-0.02276446187429378
39 applicant response,-0.02276307135741992
applicant want,-0.02276224719441441
record charge,-0.022758110140815788
return apartment,-0.022756274394281604
record corroborate,-0.022755467880412696
court record corroborate,-0.022755467880412696
2017 applicant successfully,-0.02275456189779017
arrest 2017 applicant,-0.02275456189779017
drinking applicant believe,-0.02275456189779017
treatment item,-0.022737461651967328
unfavorable information result,-0.022737323824885487
unfavorable information,-0.022737323824885487
information result suspension,-0.022737323824885487
result suspension,-0.022737323824885487
information result,-0.022737323824885487
presence applicant,-0.02273613168528155
employment tr,-0.022735537017710052
grant interim,-0.022735475305909324
treatment consisted,-0.022734812101327127
mental health issues,-0.02272809285581679
sons,-0.022722713858893583
explain,-0.022707445723541095
symptoms applicant,-0.022703548630597387
render,-0.022699726792287964
applicant drink habit,-0.02269391671241721
counseling meetings,-0.022690663451892978
sor guideline allegations,-0.022688518684107803
press charge,-0.022688419053680006
consult attorney,-0.02268339449301948
december 2023,-0.022682697378961156
fine sentence,-0.022676770490755296
applicant quite,-0.022670595190590805
correction,-0.022669892883013347
helpful applicant,-0.022669581446818618
prior hearing,-0.02266803355781071
applicant diagnose treat,-0.022666378680479087
diagnose treat,-0.022666378680479087
abstinence alcohol,-0.022651555557985637
applicant concede applicant,-0.022646783784800156
recommendation applicant receive,-0.022646783784800156
supply,-0.022633068426617206
47 48,-0.022630607983789373
various service,-0.02262918801541704
receive degree gx,-0.02262918801541704
degree gx,-0.02262918801541704
2007 applicant charge,-0.022629187490978524
return aa applicant,-0.02262837900735679
prove effective,-0.02262837900735679
return aa,-0.02262837900735679
awareness courses,-0.022625594902908545
complete sca,-0.022624486905584554
drink age,-0.0226238711098834
container alcohol,-0.022622861402559067
open container alcohol,-0.022622861402559067
tests applicant arrest,-0.022616267608750996
driver seat,-0.022616267608750996
mile,-0.022615963840588775
exceed expectation performance,-0.02261179148258651
reprimand applicant,-0.02260979951805865
applicant heart,-0.022609718368390087
applicant heart attack,-0.022609718368390087
minor alcohol,-0.022594652000404825
guideline sor applicant,-0.022593804190845508
support groups,-0.02259270185800347
groups applicant,-0.02259270185800347
allege applicant fail,-0.022590361617213256
applicant illegal,-0.022587128355431668
applicant illegal drug,-0.022587128355431668
blood alcohol concentration,-0.022587102121273336
concentration bac,-0.022587102121273336
alcohol concentration bac,-0.022587102121273336
answer applicant acknowledge,-0.02258706074842908
use aske,-0.022586355609537017
applicant disclose delinquent,-0.02258407886825908
psychological,-0.022582709500812828
drugs applicant answere,-0.022580976790779902
january 2004,-0.022573185601992986
intent use,-0.022572625994443846
indefinitely,-0.02256872076425739
shot vodka,-0.022568228595209773
degree 2004 applicant,-0.02256614921229982
intoxicate dwi occasions,-0.022563133006942803
dwi occasions,-0.022563133006942803
driving applicant drink,-0.022563133006942803
friend drive,-0.02255503801286749
applicant friend drive,-0.02255503801286749
charge sentence,-0.022553401349535446
applicant complete class,-0.022550034708124805
complete class,-0.022550034708124805
admit applicant guilty,-0.022549592515857225
15 17,-0.022541155953058997
sca reflect,-0.022540779956392462
sca reflect applicant,-0.022540779956392462
question way,-0.022535455945518177
obtain,-0.02253370869088454
friend provide,-0.022533352852061823
frequently applicant,-0.02253261127650991
2015 applicant work,-0.02253161510332108
program support,-0.02253084919457282
program october 2018,-0.02253083928818673
long period sobriety,-0.022529105591056708
2019 september,-0.02252906150097104
say applicant provide,-0.022528784502958043
2004 applicant charge,-0.022524205346442307
2009 applicant charge,-0.022513207571698036
19 23,-0.022511653055831988
48 sor,-0.022504631426928323
48 sor allege,-0.022504631426928323
medal arm force,-0.022499244752297892
medal arm,-0.022499244752297892
following divorce,-0.022494913081816174
accord director,-0.022493244049042183
applicant report probation,-0.022491576241368633
record provide,-0.022486602912322105
applicant long term,-0.02248429099465195
reading,-0.02247098827097593
garnishment applicant,-0.022467632873496332
visit family,-0.022466262748764197
effective,-0.02246369050883012
seven years applicant,-0.022461920926980707
bac 15 applicant,-0.022452911663159412
previous alcohol use,-0.022452911663159412
state applicant probably,-0.022452487650704067
pilot,-0.02244654923296472
approximately february,-0.02244244205003282
pastdue,-0.022442357756043186
applicant guilty misdemeanor,-0.02244226203732712
hearing applicant state,-0.022435575171509962
years gx,-0.02243532199153671
spouse home,-0.02243532199153671
required gx,-0.02243532199153671
alcohol breath,-0.0224340870478912
applicant tell dod,-0.022432769503233092
sarp,-0.02243246912508399
personal relationships,-0.02243038230145183
continue counseling,-0.022427945429481632
following release,-0.022426098246991193
ribbons,-0.022420676641173164
class require,-0.022418224412023742
applicant accepted,-0.022416805045269127
accepted,-0.022416805045269127
work security officer,-0.022412566214517888
applicant commence,-0.022404468213111896
18 19 applicant,-0.022401174330042205
asleep park,-0.02240069514435406
fell asleep park,-0.02240069514435406
applicant report dui,-0.02239815949985676
constitute,-0.02239701494135669
applicant hard,-0.022389423493227194
drink alcohol day,-0.022384390329858016
judge dismiss charge,-0.022380712387585433
month late,-0.02237817470098875
applicant warn,-0.022377647952867626
car turn,-0.022377378382162492
56 58,-0.022375969251721476
drug activity,-0.022368928904719285
consume alcohol september,-0.022368203110031935
unfairly,-0.022362695133701014
january 1989,-0.022357567641976255
blunt,-0.022356798988504758
80 81,-0.02235335797284825
wife applicant testify,-0.022353006210852004
device vehicle,-0.02235243340205294
use marijuana grant,-0.022352118346474027
marijuana grant,-0.022352118346474027
applicant release jail,-0.022346549415541008
bench warrant issue,-0.022343759463666152
alarm wend,-0.022336935476786262
program referral,-0.02233560967802147
charge felony assault,-0.02233225528583285
disclose august,-0.02233113483028799
applicant say alcohol,-0.022326998593225542
say alcohol,-0.022326998593225542
health alcohol,-0.022325622750706205
mental health alcohol,-0.022325622750706205
applicant hold associate,-0.022323592684633832
hold associate,-0.022323592684633832
hold associate degree,-0.022323592684633832
68 73,-0.022319860082370472
guilty lesser charge,-0.022309042786213297
lesser charge,-0.022309042786213297
associate degree 2007,-0.022307186754144333
uber,-0.0223062804349103
drive criminal,-0.022302634246833083
government exhibit ge,-0.022294580483045064
exhibit ge,-0.022294580483045064
time government,-0.02229362172505076
months applicant consume,-0.02228528851805558
25 37,-0.022284722936060434
charge involve,-0.022279328647157266
chemically,-0.022271780414218106
chemically dependent,-0.022271780414218106
left home drive,-0.022270142579414176
extremely intoxicate,-0.022269058083361114
applicant extremely intoxicate,-0.022269058083361114
mildly,-0.022259987839113447
va,-0.02225700446917354
applicant arrest possession,-0.022255600288050976
random drug screening,-0.02224962875594139
drug screening applicant,-0.02224962875594139
swerve,-0.022239611998169418
intend drink alcohol,-0.02223950983567136
active duty 2005,-0.022238274214579946
point tr,-0.022238274214579946
duty 2005,-0.022238274214579946
occur november,-0.022227181820374187
intoxication june,-0.022224515550483437
point intoxication june,-0.022224515550483437
search applicant,-0.022222301694026107
alcohol treatment june,-0.022221876660450682
2018 applicant try,-0.02221915286878511
applicant bar,-0.022216426623901737
weaving,-0.022213545637364444
weaving applicant,-0.022213545637364444
25 35,-0.02221297301617574
2008 offense,-0.022210550988135964
use alcohol item,-0.022205122139259268
club applicant,-0.022204718222882232
dry,-0.022203690033888352
applicant immediate,-0.022202434796341566
applicant immediate supervisor,-0.022202434796341566
abuse treatment applicant,-0.022201264986675934
wrongful use control,-0.022199735642582867
wrongful use,-0.022199735642582867
report disclose,-0.02219679407974938
police report disclose,-0.02219679407974938
option,-0.022186693496465303
chemical,-0.022178419099141762
applicant continue drink,-0.022174343191376095
investigator aske applicant,-0.02217132683526913
sentence month jail,-0.022161327988020837
administrator,-0.02216013053425135
401 account,-0.02216013053425135
attempt drive home,-0.0221591458733731
january february,-0.02215827670933302
draft,-0.02215560144575035
use disorder treatment,-0.02215198469531847
applicant 20,-0.022150737531503838
applicant acknowledge consume,-0.022144933086130622
acknowledge consume,-0.022144933086130622
2019 2020,-0.02213835866170728
home help,-0.022134534368111986
635 200,-0.022133935838555586
635,-0.022133935838555586
accomplishment,-0.022131833261588647
guilty applicant,-0.02212871150353739
trespass,-0.022121937648500255
sor assert,-0.022121728815739376
dedication maintain sobriety,-0.02211974890481176
dedication maintain,-0.02211974890481176
come applicant,-0.02211931601168592
2011 allege sor,-0.022115394284321202
2011 allege,-0.022115394284321202
seek treatment depression,-0.022112827363470446
file federal,-0.022109449285007913
admit drink approximately,-0.02210924707361315
infra applicant,-0.02210924707361315
intoxication week,-0.022107314086887514
drank,-0.022099313932377237
internship,-0.02209735159283652
home applicant arrest,-0.022091037851192683
2012 sor applicant,-0.02208825136145437
23 36,-0.022087194023058046
create,-0.02208499102722023
2015 dui applicant,-0.022077947883724025
applicant influence,-0.022075695591825727
dui sor applicant,-0.022074617317983984
sponsor applicant believe,-0.022072915554220543
character dedication,-0.022072915554220543
intend stay,-0.02206929880378866
27 32 applicant,-0.022052417693032008
contempt court,-0.022049862358857926
contempt,-0.022049862358857926
188,-0.02204426005691481
applicant consider alcoholic,-0.022044091706302494
point applicant voluntarily,-0.022043666487894246
frequency august,-0.0220431361661445
forth allegation guideline,-0.022040723986483768
26 44 45,-0.02203437328617218
23 26 44,-0.02203437328617218
certificate applicant,-0.022033754387178358
intoxicated applicant feel,-0.022029636024855102
years probation fined,-0.022027712374957254
evidence treatment counseling,-0.0220236666834109
decision right,-0.02202066043144328
2019 applicant,-0.02201735814093338
2006 ae,-0.022016193573355443
101 applicant,-0.02201270856618165
mph zone,-0.022011715188100082
stop work,-0.022009473978653715
speech applicant,-0.02200367474965387
report drug use,-0.02199330645813798
early 2015,-0.021993075405610997
evidence applicant make,-0.02199106419008852
negotiate payment,-0.02199106419008852
argument spouse,-0.02198421485560659
jail time applicant,-0.02196916090189544
double legal limit,-0.021967673117725576
bac double,-0.021967673117725576
double legal,-0.021967673117725576
bac double legal,-0.021967673117725576
33 34 item,-0.021966291459723154
34 item,-0.021966291459723154
pay february 2021,-0.02196490426909665
fined require,-0.02196490426909665
pay february,-0.02196490426909665
dui applicant place,-0.021956459468235767
tr 57 58,-0.02194531735308871
27 40,-0.02194149480619494
date record,-0.021939917569516194
applicant test,-0.021939647595484373
drink weekend,-0.02193770181330282
93 applicant,-0.02193644942990364
applicant july,-0.021936427478535022
sentence fine,-0.021933064187483385
drink alcohol party,-0.021928376742544223
alcohol consumption 2014,-0.02192657952622925
consumption 2014,-0.02192657952622925
dismissed applicant order,-0.021926252991776526
618,-0.021921978652074733
2013 applicant complete,-0.021918783778856397
item 10 applicant,-0.02191741627995656
2018 item,-0.021916051415815322
applicant violate,-0.021912878426483696
therapist applicant,-0.021896384444015995
able settle,-0.021895288917522137
vodka applicant,-0.021894464111455184
06,-0.02189372424223097
sor additionally applicant,-0.021893685005708773
duty navy,-0.021891553657173466
active duty navy,-0.021891553657173466
march 2017 sor,-0.02189081967586983
investigator interview,-0.02188893963056196
applicant currently,-0.021887725767180562
pistol,-0.02188686630137751
aggravate assault applicant,-0.02188686630137751
30 32,-0.02188188854188596
applicant enroll army,-0.021880855395374713
enroll army,-0.021880855395374713
applicant intoxicate applicant,-0.021879871717373465
indulge,-0.02187941964118531
reconcile,-0.021868670068697606
43 44 applicant,-0.021864129509923273
new friend,-0.021860963618557598
life applicant work,-0.021860427794048034
aske applicant illegally,-0.021860340980449065
23 2020 sca,-0.021859649177349175
answer sor date,-0.021859643886502068
restrict basis,-0.021858155107692224
currently probation,-0.021847291153794253
applicant currently probation,-0.021847291153794253
alcohol vehicle,-0.021846987077847473
fact applicant 36,-0.02183937681076518
applicant conviction,-0.02183937681076518
15 year old,-0.021834497573057682
applicant drink vodka,-0.021830495348585107
percent tr,-0.021826312765739556
work way,-0.021825606247871394
individual therapy group,-0.021819694722227518
applicant submit letter,-0.021812194790149154
december 12,-0.02181166233241405
24 29,-0.021807380902715685
article uniform,-0.021805393445201535
article uniform code,-0.021805393445201535
2019 opm,-0.02180097535576789
report incident applicant,-0.021799488163755334
college course earn,-0.021799000064511635
dui applicant claime,-0.021799000064511635
course earn,-0.021799000064511635
pay 60,-0.02179826383959006
applicant occasional,-0.021796308171327144
meetings tr,-0.021792997230781475
applicant interim,-0.021781899880620667
record disclose applicant,-0.02177296633824031
record disclose,-0.02177296633824031
counsel aske,-0.02177296633824031
counsel aske applicant,-0.02177296633824031
social interpersonal,-0.02176415974558451
month prior,-0.02175894042982567
continue sobriety,-0.021754644183793925
250 fine,-0.021754155536683625
charge result,-0.02175353359317552
omitted,-0.021750335552861478
income taxis,-0.021747386850480378
ge alcohol,-0.021747310293206847
future alcohol,-0.02174698360067601
57 applicant,-0.021742954399591646
federal employee,-0.021739760349055264
criminal activity,-0.021737829169799185
zone,-0.02173745695388455
applicant request,-0.021736901659330905
suspicious,-0.021736764200103557
charge applicant plead,-0.02173400484434843
finding fact additional,-0.021733072281993653
finding follow,-0.021733072281993653
fact additional,-0.021733072281993653
fact additional finding,-0.021733072281993653
additional finding follow,-0.021733072281993653
date june 18,-0.021728821306191984
wife friend,-0.021728821306191984
tough,-0.021728446897772046
applicant 34,-0.02172538305686937
education classes,-0.021722918353625505
police officer arrived,-0.021720877747564035
home vehicle,-0.021720877747564035
65 applicant,-0.021719168958859763
trajectory,-0.02171623445654165
reinstatement applicant,-0.021715490460353978
sentence complete alcohol,-0.021708906071200806
hospital blood,-0.02170840531209924
support family,-0.02170595711502063
incident result,-0.02170465161819823
alcohol attend,-0.02170414388157155
buy house,-0.02170150754196075
sor 13,-0.02170129027714228
work bar,-0.02169330712569748
quantity beer,-0.021692720492473172
running police,-0.02168912437522623
guilty january,-0.021688090439628188
arrest september 2019,-0.02168598344221089
tr 39 43,-0.021684771141020513
investigator applicant arrest,-0.02168130338754839
stepchild applicant high,-0.021678219514835877
abuse classes,-0.021675130356150416
alcohol relate charge,-0.02167160895486111
employer february,-0.021663302108975706
current employer february,-0.021663302108975706
contravention,-0.021663302108975706
think applicant problem,-0.021663302108975706
letter intent,-0.021659306959963077
arrest court,-0.021656368777098752
sor applicant state,-0.021656353023103606
applicant stated applicant,-0.021652928799067845
road applicant arrest,-0.021652928799067845
sor allege february,-0.021649081750259615
allege february,-0.021649081750259615
charge possession drug,-0.021648543872347194
interview psi applicant,-0.021648543872347194
supervisor states,-0.021648428840974523
applicant letter,-0.02164828550804546
interrogatory applicant,-0.021647690770957028
program time applicant,-0.021647634602045912
record unclear,-0.021643468701824514
earn,-0.021641735888373013
time set forth,-0.021638322376216865
serve suspend,-0.021638322376216865
time set,-0.021638322376216865
contractor 2018,-0.021629468045698742
ge applicant attend,-0.021628819340741217
include group counseling,-0.021628819340741217
aske applicant alcohol,-0.02162603461734885
applicant refuse applicant,-0.021624393881361895
break headlight,-0.021624393881361895
refuse applicant,-0.021624393881361895
officer arrived applicant,-0.021624393881361895
work march,-0.021614846805151963
applicant psychological evaluation,-0.02160645956077417
obligation applicant,-0.02160252848990557
months applicant deny,-0.02160252848990557
service year,-0.021599705058437117
sor drive,-0.021599705058437117
applicant profess,-0.021599705058437117
community service year,-0.021599705058437117
applicant profess intent,-0.021599705058437117
profess intent,-0.021599705058437117
alcohol august 2019,-0.021591221721858664
recur applicant,-0.021590380717461194
unlikely recur applicant,-0.021590380717461194
incident unlikely recur,-0.021590380717461194
functions applicant,-0.021587476451058085
state applicant try,-0.021586238581739484
labor,-0.02158516353800785
connect disability,-0.02158496358713387
service connect disability,-0.02158496358713387
card applicant,-0.02158134292570896
explanation admission,-0.021579046008476245
2016 applicant charge,-0.02157444545518796
36 applicant,-0.021574307690118665
psychological evaluation license,-0.021572509848173584
adolescent,-0.021567607236293678
Breathalyzer test scene,-0.021557578874775808
test scene,-0.021557578874775808
step aa applicant,-0.021553011120578437
applicant relationship,-0.02155284886893621
mature responsible,-0.02155049627044143
applicant follow advice,-0.021547014066807837
follow advice,-0.021547014066807837
pay 300 fine,-0.0215465126196251
exit,-0.02154314551276371
result blood test,-0.021539821563266257
intent use marijuana,-0.021539471341239194
line 23,-0.021539023318555645
page line 23,-0.021539023318555645
sentence crime,-0.021538708707537744
73 74,-0.021538604362397223
time applicant tell,-0.021536602270704374
applicant current employer,-0.021531264998626416
resume drinking,-0.021530375817192044
alcohol important,-0.02152921433168885
security concern,-0.021528640095805324
shot alcohol bar,-0.02152793581583616
officer knock,-0.021526798227436233
15 2020,-0.021526798227436233
sip,-0.021526798227436233
disclose tr,-0.021518563109886663
item 37,-0.021518542716517593
alcohol counseling program,-0.021515760553700195
report 2020,-0.021508119897108116
arrest fourth,-0.02150756177471587
2008 2016,-0.02150351243772585
line 20,-0.021503040776393475
page line 20,-0.021503040776393475
experience symptom,-0.02150009168788515
forego,-0.021499492068763285
tr 17 applicant,-0.021496826948325824
continue despite,-0.0214948105409267
work shift,-0.021493768494989483
conditions item,-0.021493768494989483
tr 18 21,-0.021492831969531053
applicant perform field,-0.021492831969531053
113 applicant,-0.02148785899221465
couple alcoholic,-0.021485786703683143
use second,-0.02148070852963606
abstain completely,-0.0214789850789253
applicant abstain completely,-0.0214789850789253
meetings applicant believe,-0.021476522717300373
29 sor,-0.0214745843893618
estimate applicant consume,-0.02146481060661184
require undergo substance,-0.02146376493783923
friend house leave,-0.02146303855986844
damage car applicant,-0.02146303855986844
drive applicant car,-0.02146208681494627
43 46 applicant,-0.021453424584336585
2020 police,-0.02145123842929208
12 item,-0.021444775331976165
forth guideline applicant,-0.021435458397729184
formally diagnose,-0.021435458397729184
applicant formally diagnose,-0.021435458397729184
work following,-0.021422280550068944
state applicant influence,-0.021418903098933878
asset,-0.02141216141429676
exhibit regard,-0.021407735171285202
government exhibit regard,-0.021407735171285202
offense,-0.02140289345633376
form applicant state,-0.02140077269824968
year 2004,-0.021390080019204633
approximately year 2004,-0.021390080019204633
page line 13,-0.021387606051145543
line 13,-0.021387606051145543
placement,-0.021385078603119993
alcohol information,-0.021381832824662227
answer september,-0.021372247036409487
test sor,-0.021372247036409487
answer september 2017,-0.021372247036409487
week applicant,-0.021365255653037023
near home,-0.02136509324374129
grant access classify,-0.02136362690402434
october 14,-0.0213582986958447
23 2003,-0.021358217896875076
31 53,-0.021358217896875076
2003 2011 applicant,-0.021358217896875076
security clearance security,-0.021356893476064398
clearance security,-0.021356893476064398
marijuana intent,-0.02135597748005371
misdemeanor possession,-0.02135597748005371
felony possession marijuana,-0.02135597748005371
misdemeanor possession marijuana,-0.02135597748005371
disorder moderate treatment,-0.021355431561303047
day june,-0.021354917151623982
sor august,-0.02135116320772222
letter provide,-0.0213500405227654
aftercare program october,-0.021335927095948642
debt sor credit,-0.021334382785124943
expect,-0.021334249743862416
law,-0.02132896819527406
drink beer time,-0.021327550149393408
duty navy march,-0.021327405556363865
thorough careful review,-0.021305090763361387
careful review,-0.021305090763361387
thorough careful,-0.021305090763361387
ago,-0.02130339669775103
22 45,-0.021300715821811266
probation applicant undergo,-0.021297634317284105
wife car,-0.021297634317284105
bad decision,-0.02128662103861281
medical advice,-0.021282912888944384
traffic violation,-0.02127986906825107
21 2021,-0.02127717255453489
general discharge applicant,-0.021275762566844797
applicant pay 300,-0.021271527489678407
2021 item applicant,-0.02126362063388972
sor 2018,-0.021257433415311687
security clearance sor,-0.021254091812038033
contend applicant,-0.02125224792079943
applicant contend applicant,-0.02125224792079943
68 70 applicant,-0.021249570593235078
express confidence,-0.021245956270913722
applicant stop attend,-0.02124420771452039
stop attend,-0.02124420771452039
2nd offense,-0.021241799363969627
month hearing case,-0.021229692086903784
possession paraphernalia applicant,-0.021226745491766803
drink impact,-0.021220252600828524
second time children,-0.021219855915413158
old marry second,-0.021219855915413158
time children,-0.021219855915413158
time children applicant,-0.021219855915413158
fine drive,-0.021210959399106458
pull car road,-0.021210959399106458
40 41 applicant,-0.021210669510034606
43 44,-0.021204686565451807
misread,-0.02120269349376464
police report indicate,-0.021197744938485114
domestic violence crime,-0.021192132688969176
convict offense involve,-0.021192132688969176
cohabitant spouse,-0.021192132688969176
seven year date,-0.021192132688969176
violence crime,-0.021192132688969176
crime violence,-0.021192132688969176
violence crime violence,-0.021192132688969176
year date,-0.021192132688969176
arrest set forth,-0.021192132688969176
offense involve domestic,-0.021192132688969176
arrest set,-0.021192132688969176
pay applicant,-0.021188501489982706
sound,-0.02118820231372347
base alcohol,-0.02118820231372347
requested,-0.021187076771042618
requested applicant,-0.021187076771042618
alcohol dwi,-0.021185465973551226
impair alcohol dwi,-0.021185465973551226
question sca,-0.02118401134533656
addition alcohol relate,-0.02117702529984462
addition alcohol,-0.02117702529984462
sentence applicant voluntarily,-0.02117570052455609
continue care program,-0.021171280351338716
drugs applicant report,-0.0211660667088463
december 2021,-0.021164642806214832
arrest dwi applicant,-0.021162608133105266
tr 111,-0.02115630075028164
cope stress,-0.021155666155019907
underlie,-0.021155045341650382
report applicant,-0.021149009032392398
time march,-0.021143649161632264
things tr,-0.021140855857064444
questionable,-0.021137129585033748
year item item,-0.02113705702710781
self report security,-0.02113637219129067
medicine state,-0.021136299156510885
old applicant enlist,-0.02113535700727371
car vehicle,-0.02113535700727371
2016 qip,-0.021134360295514684
excellent,-0.021134217258644315
arrest cross,-0.021133539532483536
arrest cross allege,-0.021133539532483536
2012 age,-0.021130948429138756
effectiveness,-0.02113025117869352
applicant note answer,-0.02113025117869352
note answer,-0.02113025117869352
sca february,-0.021124003203144125
army august,-0.021124003203144125
item 12 applicant,-0.02112201288953393
2020 applicant charge,-0.021121450040018617
individual reliability trustworthiness,-0.021119345498800585
individual reliability,-0.021119345498800585
applicant expect,-0.02111670705150813
partly,-0.021116520079845665
jail suspended driver,-0.02110641537872615
tour,-0.02110618605160532
second,-0.021104547990865783
applicant 55,-0.021101203118774347
disorderly conduct applicant,-0.02109791789205765
applicant young man,-0.02109784438676941
young man,-0.02109784438676941
drink daily basis,-0.021087038954268663
21 applicant deny,-0.02108632906235753
25 alcohol consumption,-0.02108364641912501
25 alcohol,-0.02108364641912501
iraq applicant,-0.02107920482571472
year start,-0.021078863954127725
applicant alcohol counseling,-0.02107269318049058
applicant fail sobriety,-0.021070874351642288
additional day,-0.021067572017415978
29 46,-0.02106474712208896
come home work,-0.021059713345594033
incident evidence,-0.021058875041745535
result citation,-0.021058875041745535
domestic assault,-0.02105850598569748
arrest domestic assault,-0.02105850598569748
time psychological,-0.021055811567873152
manage presently,-0.021055811567873152
question government investigator,-0.021046214446198433
failing appear,-0.021046214446198433
applicant question government,-0.021046214446198433
years illegally,-0.021043902461081048
seven years illegally,-0.021043902461081048
years illegally use,-0.021043902461081048
seven day week,-0.02103708485456498
tr 35 39,-0.021033730045903434
35 39,-0.021033730045903434
ae ae,-0.021032315742676295
allegation admission,-0.021032067250336694
fine perform,-0.021027672080429147
occasion past years,-0.021027109633165727
commute mile,-0.021025912725766028
consume beers tr,-0.021025912725766028
allege sor consider,-0.021022338803360005
sor consider,-0.021022338803360005
hire applicant,-0.02102011794399491
17 applicant testify,-0.021017913771497743
19 2016,-0.02101741275110835
abstention alcohol,-0.021014297021065866
car test,-0.021014297021065866
marijuana applicant testify,-0.0210124658582225
cross examination,-0.0210124658582225
sentence hour community,-0.021008297730801515
appellant,-0.02100712682482466
learn lesson,-0.021007038089694445
facility treatment,-0.021003984469978067
stop dwi,-0.02099938640672175
applicant stop dwi,-0.02099938640672175
drink rum coke,-0.020994145741183898
left park lot,-0.020994145741183898
drink rum,-0.020994145741183898
left park,-0.020994145741183898
applicant left park,-0.020994145741183898
aa meetings ge,-0.020980703318743285
meetings ge,-0.020980703318743285
professional help,-0.020978625544234977
abuse ae,-0.0209760600277209
63 65 applicant,-0.02097436742889839
previous year,-0.020974253830795472
applicant relapses,-0.020973125676343345
incident relapse,-0.020973125676343345
intense,-0.020972470770105483
month november,-0.02096569748313897
