feature,coef
deploy iraq,-0.04021300620901266
applicant deploy iraq,-0.04021300620901266
federal law,-0.04019937856872035
reiterate,-0.04018644826789789
receive high school,-0.040166480338973
depression anxiety,-0.04014593502856734
email account applicant,-0.04014405179751445
project applicant,-0.04013570849125477
asset team,-0.040118471806605396
lied,-0.04011662319116664
allege sor sor,-0.0401162195455244
period applicant,-0.04010845382776332
lying,-0.0401047043060052
children tr page,-0.04010201670481553
jobs,-0.04009466070083552
110 112,-0.040089164067150816
october 2020 applicant,-0.04007941034721011
2021 credit report,-0.040079366341455286
indirect,-0.04005246974881224
answer february,-0.040047463844968816
false answer applicant,-0.0400466527181713
won,-0.0400418169933277
set forth sor,-0.04003325777361813
forth sor,-0.04003325777361813
contrary,-0.040031103096015166
2018 applicant interview,-0.04002265796091043
result,-0.04002100218723082
2018 ae,-0.03999181814168795
applicant meet,-0.03996424658746531
child previous relationship,-0.03995097462142048
state residence,-0.039945709935309597
allegation sor applicant,-0.03994003462655482
sca response,-0.03992111973783219
near,-0.03990746116678956
truthful applicant,-0.0399050954744664
field sobriety test,-0.03987615198727958
ge section,-0.039871221694705326
claime applicant list,-0.03986685500894047
make good,-0.03985479063547987
report provide,-0.03985088033923816
provide documentary,-0.03984850790593992
aske applicant left,-0.039847206441681216
receive article,-0.03984292015587952
applicant receive article,-0.03984292015587952
tr 58 applicant,-0.03982894502212507
doha,-0.03978842430495673
differ,-0.039786619817018205
clearance august,-0.03977551733765138
marijuana test,-0.03977330580236579
charge nolle,-0.03976359111368011
sor ge,-0.03976116878034643
account allege,-0.03974088253750218
debt sor debt,-0.0397349649061688
termination relate,-0.03972489455119191
applicant receive unemployment,-0.0397038674919082
131,-0.0396949532465753
march 30,-0.03969348440400405
accurately reflect,-0.03968406633825812
recreational use,-0.03968356936367927
103 applicant,-0.03965709024925518
termination employer,-0.03964228264968729
owe creditor,-0.03962915437942443
inquiry concern,-0.03961886455320219
involve illegal purchase,-0.039612804609986126
diagnose alcohol,-0.039612057187333446
drive privilege,-0.03958242693303671
energy,-0.03957066598519048
late night,-0.0395619517231419
lie applicant,-0.0395612381937714
june 23,-0.03954795140379722
35 37 applicant,-0.039524135999413575
matt,-0.03952407186070202
employer tell,-0.03950728840098522
marry 2016,-0.0395036579806793
connection employment,-0.039498261415391145
july 2018 applicant,-0.0394923273587849
26 financial,-0.03949132566440392
section 26 financial,-0.03949132566440392
relate incidents,-0.039477791655475755
2018 march,-0.03945408399559291
number applicant,-0.03943885609401739
applicant interviewed,-0.039431884054059674
applicant disclose termination,-0.039426656752333415
terrible,-0.039396860356004836
deny falsification allegation,-0.0393757879362639
loans applicant state,-0.039364446618034045
remain unresolved,-0.03936293828764025
participate drug,-0.039343659912072004
july 2019 applicant,-0.03932695907662602
applicant request applicant,-0.039324403304068986
damage property,-0.039322654032727736
tr 33 34,-0.03931039213493451
security service,-0.03930297297289148
violation sor,-0.0393024122991072
contract company,-0.03927927127819062
2021 2022 2023,-0.03927131007797193
applicant waive,-0.039267158574206096
applicable provide evidence,-0.03926125963312188
decide particular provision,-0.03926125963312188
applicable provide,-0.03926125963312188
particular provision,-0.03926125963312188
provide evidence person,-0.03926125963312188
guideline applicable provide,-0.03926125963312188
particular provision adjudicative,-0.03926125963312188
evidence person,-0.03926125963312188
evidence person analysis,-0.03926125963312188
provision adjudicative guideline,-0.03926125963312188
provision adjudicative,-0.03926125963312188
march 2019 applicant,-0.039255212874258406
deny sor allegations,-0.039253654636627514
evidence financial,-0.03924315302627719
2017 march,-0.03924103978408607
march 2017,-0.039230472826250855
ge july,-0.039230013557449935
marijuana applicant state,-0.03920421372372416
confirmation,-0.03916382313146445
item item applicant,-0.03915494639243228
allegation establish,-0.039153672808015405
summarize sor,-0.039146929801095215
certifications applicant,-0.03913721883692727
conditions make,-0.03912742112389808
mitigate conditions make,-0.03912742112389808
applicant owe delinquent,-0.03912687448755673
narcotic,-0.039122480265460176
falsification sor,-0.039117216201153306
timesheet,-0.03910471180100753
drink alcohol applicant,-0.03910046324422762
leave country,-0.03907847039191051
able obtain,-0.039066539650577735
accordingly,-0.039032888074726005
ges tr,-0.03903141784242233
intoxicated applicant,-0.03899867318102069
diagnosis,-0.038971975321796734
court record reflect,-0.03895393475628237
redacted,-0.0389485399996038
applicant forthcoming,-0.038944050449143286
father law,-0.03893581993122775
comply laws rules,-0.038914018260395505
willingness comply laws,-0.038914018260395505
comply laws,-0.038914018260395505
ability willingness,-0.038914018260395505
ability willingness comply,-0.038914018260395505
guideline handling,-0.038907014179713144
guideline handling protect,-0.038907014179713144
court date,-0.038902088029397416
pertain financial,-0.038897906078374234
163,-0.03886847932541241
consider evidence,-0.03886685926627208
applicant seek obtain,-0.03886633975362377
applicant judgment,-0.03885313159926608
applicant immigrate unite,-0.03884290089218437
married applicant children,-0.038840350700686914
make mistake applicant,-0.038837207517554415
voluntary,-0.03882164270552673
questions,-0.03881434634276946
employ federal,-0.0388012342633374
employ federal contractor,-0.0388012342633374
drive suspend license,-0.03876105245721851
applicant voluntarily resign,-0.038741267042995
2011 applicant,-0.038732552310152185
security clearance july,-0.03873209558666095
applicant answere questions,-0.038726770599901074
director company,-0.03871905867014191
work business,-0.03871331340432512
applicant provided,-0.03871276786324683
62,-0.03871076061462683
use marijuana occasion,-0.0387083440756858
gain access,-0.03868064526803322
loan deferred,-0.03867871318577537
confirme applicant,-0.03867518515393967
applicant sca,-0.03866352823548245
expired,-0.0386595060177443
reports applicant,-0.038639259440044836
maturity,-0.038624626324111455
years account credit,-0.0386212515928895
seven years account,-0.0386212515928895
applicant working,-0.03858888449136474
promise,-0.03857942033683874
ensue,-0.0385405875518258
offenses applicant,-0.03853729557530931
50 53,-0.03850819109214182
test marijuana,-0.03849349291984
company 2009,-0.03849295376893445
obtain security clearance,-0.038492220992752665
2003,-0.0384921954937113
wasn,-0.038488835305924854
sca august,-0.03848706305047379
acknowledge use,-0.0384861890691862
fit,-0.0384812679609798
applicant marry,-0.038477982378433806
sor medical,-0.03846923822902822
seven,-0.0384533115484809
acknowledge applicant make,-0.038450304337832156
2016 applicant interview,-0.03843960930314203
child support children,-0.03843053223285096
years debt,-0.038430191480715255
years debt turn,-0.038430191480715255
seven years debt,-0.038430191480715255
applicant resolve,-0.038429293302376384
applicant employer,-0.03842886035762869
close continue contact,-0.03839392793921434
25 2019,-0.03837722807466224
applicant respond negative,-0.03836012024823941
delinquent debt include,-0.03834132771430011
government computer,-0.03834112351592165
applicant fired left,-0.03834097300933796
young son,-0.03833985582139505
applicant item applicant,-0.03833449353309321
question applicant admit,-0.038304584505945795
interview applicant deny,-0.038290285261304485
perform,-0.038288310657720655
time employer,-0.03828765350719652
debt august,-0.03827656997124842
qualities,-0.03827541715230379
august 2007 applicant,-0.038266185468211374
september 2009,-0.038260661327601996
random drug test,-0.038181186693674304
sentence month jail,-0.038173178229118504
tr 78 79,-0.03815370426579292
trustworthy loyal,-0.03813974017743663
pattern,-0.03811211873438459
successful rehabilitation,-0.03810853758524066
july 2019,-0.03810690971175208
applicant evidence extenuation,-0.038099647212080145
evaluate applicant evidence,-0.038099647212080145
credibility evaluate applicant,-0.038099647212080145
2014 applicant testify,-0.03808445015837374
sole allegation,-0.0380774185046886
marijuana possess security,-0.038059154936438376
marijuana possess,-0.038059154936438376
judgment lack candor,-0.03805428980641227
questionable judgment lack,-0.03805428980641227
2018 applicant graduate,-0.038030567170563266
sor set forth,-0.038016229961661874
sor set,-0.038016229961661874
disappoint,-0.0380027160210943
august 15,-0.037983746996334104
2018 december 2018,-0.03798067834383646
day june,-0.03796180748496728
arrest dui,-0.03795868081256331
applicant enlist army,-0.03794908621694447
intentionally,-0.03794208779654342
company president,-0.03793791129332147
students,-0.037914654160951584
construe,-0.03790640231624317
question police,-0.037893858056782886
card collection,-0.037893106259519256
credit card collection,-0.037893106259519256
character reference letters,-0.03788113852400235
sor allege personal,-0.03787814149858439
team player applicant,-0.037877349321873165
player applicant,-0.037877349321873165
ptsd applicant,-0.03786947365543632
location applicant,-0.03786919902302017
sca answer,-0.037854793033489625
applicant arrested,-0.03785207405090183
failing appear,-0.03784991355065175
state applicant want,-0.037846942571672974
make following finding,-0.03782843559869837
following finding,-0.03782843559869837
following finding fact,-0.03782843559869837
tr 137,-0.03782666808663078
applicant reimburse,-0.03782352203477625
comment incorporate finding,-0.037820567960918754
comment incorporate,-0.037820567960918754
shall,-0.0378169651902595
grant access classify,-0.037811729806698065
applicant balance,-0.037799739199445806
26 sor,-0.037798327774128844
55 applicant response,-0.03778340703534352
state government,-0.03778313045222929
acceptable,-0.03774497162202174
tr 56 applicant,-0.03773747982554021
drug abuse,-0.037732713549815305
17 25,-0.03772413831207733
2021 reflect,-0.03770539777122564
second job,-0.03770503872344908
july 2021,-0.037694022002364935
2018 security,-0.03768898230747792
delinquent student loan,-0.03768826498907378
employer government,-0.037684751335885946
defer,-0.03768474090982305
deadly weapon,-0.03768128432586779
sca applicant note,-0.03767484171376344
failure comply,-0.03766478087207994
check account,-0.03766425417374989
credit report ge,-0.03766299840350352
sca applicant indicate,-0.03765895336441121
telephone contact,-0.03765248079363099
answer applicant say,-0.037650070551761526
2019 answer,-0.03764072262973139
27 2018,-0.0376184407806866
applicant credit card,-0.03761589002753409
applicant use money,-0.03761574508514998
consider disqualify purposes,-0.03760261943427071
disqualify purposes,-0.03760261943427071
disqualify purposes consider,-0.03760261943427071
2014 date,-0.03759301065221711
teacher,-0.037592675427329365
98,-0.03759216916063052
10 11,-0.037583837033939624
prevalent,-0.037566125356535744
charges ge,-0.03756485912869906
applicant order pay,-0.03754023610197284
applicant strike,-0.03753896000231756
2009 december,-0.037535078610089104
job quit tell,-0.03752405677269907
applicant serving,-0.03750666374413372
consequences,-0.037468417671875004
charge tr,-0.03744192366479796
perform community service,-0.037441653580563936
perform community,-0.037441653580563936
background interview government,-0.037428823893765
security concerns,-0.03741260829072644
sor allege,-0.03740972806178651
applicant fail pay,-0.03740453869622037
political,-0.03740356625916835
charge nolle prossed,-0.03736198265246035
approximately 400,-0.037356297112721024
support case,-0.037335728381152976
sor discuss,-0.03732774298691972
hearing applicant aske,-0.03732615003502717
repossessed,-0.037314904734755204
item august,-0.03731133831679628
applicant admit sor,-0.037310606892771415
deny applicant engage,-0.037305099055266494
terminate employer,-0.037290604904485006
security clearance august,-0.03728322463056959
production,-0.037263606811251425
terminate violate,-0.03725602336242141
disagreement,-0.03725023799310988
report incident applicant,-0.03723240433188029
2018 applicant submit,-0.03722796860829009
pay delinquent,-0.03722404224003264
false official statement,-0.03721714389766052
divulge information,-0.03721562582565383
employment seven,-0.037206540834058235
29 sor,-0.03720533249995668
marijuana use applicant,-0.03720231215359774
account january,-0.03719266173451811
state sca,-0.03718891709207213
use allege sor,-0.03717850036544892
delinquent accounts,-0.03717687906305094
claim applicant pay,-0.037164426943090904
charge time,-0.037153897465575444
conflicts,-0.037140176296423855
duty include,-0.037132477700239794
willfully,-0.037129462853463704
applicant fully,-0.03712818791441487
make determination,-0.037119964484245704
interview investigator office,-0.03711605563890613
security applicant,-0.03710887600219967
item march,-0.03710116407849667
resignation lieu,-0.03709475082678347
debt previously entered,-0.037087654815197234
delinquent debt previously,-0.037087654815197234
debt previously,-0.037087654815197234
previously entered,-0.037087654815197234
2017 opm,-0.03707246203728465
tend,-0.037063502301643
command officer,-0.037058778439298404
gx page,-0.03705152762596705
paper,-0.03705114765701883
dod secret,-0.03703171360555986
applicant conduct,-0.03703131076660704
favor,-0.03701966213321619
2003 applicant marry,-0.03701323725455583
ae february,-0.03700637936653067
transactions applicant,-0.03699650899114176
applicant stand,-0.03699473972305537
applicant separate,-0.03699339689727481
139,-0.03699289864313587
december 14,-0.03697450277712627
applications,-0.03696027597824327
disclose arrest,-0.036937517981588265
numerous occasions,-0.036937283809150075
say applicant receive,-0.0369285599355121
contain information,-0.03692657292942545
reckless driving,-0.036912846531437955
estimate applicant,-0.03691178267642336
aske investigator,-0.0369101647876806
29 2018,-0.03689852138112287
recent,-0.036897519248207125
balance approximately,-0.036879713384525586
say applicant enter,-0.03687770521367069
disability,-0.0368602974014886
careful review,-0.03685396748809608
suspended discipline,-0.03684887763388712
reprimanded suspended discipline,-0.03684887763388712
suspended discipline misconduct,-0.03684887763388712
provide debt,-0.03682055241846697
withdrawal,-0.03681932065334137
trustworthiness ability,-0.03681076954492432
line 10,-0.036780813788637415
mistakes,-0.036779566128191915
applicant purchase car,-0.03677908876525157
additional information,-0.036775038708109255
october 25,-0.03676972296957444
drink time,-0.03676171165735508
require applicant,-0.036756079359272366
june 19,-0.036748584690084504
arrest supervisor,-0.036735058638891184
applicant yes,-0.03673356967593198
state applicant fail,-0.03673334668825336
department store,-0.0367331185188292
prossed,-0.03672821401360894
nolle prossed,-0.03672821401360894
31 2020,-0.0367096200464316
intend,-0.036709414392737214
investigator confront applicant,-0.036701374933434026
previously hold security,-0.036696144629662024
external,-0.03667319145234423
provide reason,-0.036669638241717324
standard,-0.03665679446826186
30 31 applicant,-0.03662547284609637
december 2015 applicant,-0.03662374013434941
arrest security,-0.03661988084882623
parole,-0.03661125012693492
2018 applicant complete,-0.03660927581693463
information august,-0.03659936150909993
result use,-0.03659419162294085
beers,-0.036586468084907085
tr 84 85,-0.036582893448448395
return,-0.03657980509717314
destruction,-0.03657326731756128
report june,-0.03656191588337945
2020 provide,-0.036557299662928006
message applicant,-0.03654101738145709
sor federal,-0.0365387322018043
report second,-0.036526422660757916
second interview,-0.036520783932183984
2020 february,-0.03651743120733997
debt consolidation company,-0.03649201708217597
jpas incident,-0.03647193158235119
state supervisor,-0.03646798994501526
applicant state supervisor,-0.03646798994501526
years illegally use,-0.03645761643916586
seven years illegally,-0.03645761643916586
years illegally,-0.03645761643916586
army discharge,-0.036444020447844186
debt department,-0.0364418654097117
known,-0.03643548305982902
2021 applicant arrest,-0.03643461486881386
answer,-0.03641527465226547
tr 86,-0.036406774178907
fully disclose,-0.036405887111264225
state provide,-0.036401189871662555
allege august,-0.03639770595906276
clinic,-0.036387138119576085
falsify answer,-0.03638692061119447
104,-0.03637765352536749
contact collection,-0.03637588929352176
course earn,-0.03637445010250217
college course earn,-0.03637445010250217
applicant september,-0.036370326492861114
government evidence,-0.036360106346951464
removed,-0.036359789311887776
outstand performance,-0.036356286098348074
conduct security,-0.03635091250095229
investigator august,-0.0363287640877968
violate company policy,-0.03632630465910674
contractor march,-0.03631837665747122
interview conduct,-0.03631177816450368
42 applicant response,-0.03630466489334857
let know,-0.03630257344061899
gift,-0.0362941839445613
trouble,-0.036288932742609636
february 27,-0.0362796356420477
use november,-0.03627932986363449
argument applicant,-0.036267912752484116
drug test applicant,-0.036267048659643836
evening applicant,-0.036265604121257726
wife children,-0.03625713698294239
applicant reduce rank,-0.036256893566667614
say applicant intend,-0.0362490696020132
submit evidence,-0.03624740421459432
erroneous,-0.03623159281400571
march 26,-0.0362141693214364
use cocaine occasion,-0.036208343322638864
cocaine occasion,-0.036208343322638864
aske provide,-0.03620807160826941
meet woman,-0.036196395928947536
education,-0.036191882885754374
narcotics,-0.03618884783996006
question true complete,-0.03618367506700703
question fact false,-0.03618367506700703
fact false,-0.03618367506700703
response question fact,-0.03618367506700703
question true,-0.03618367506700703
2010 applicant arrest,-0.036163860359543325
2015 arrest,-0.03616280441293288
employer april,-0.03614167417612583
clearance applicant deny,-0.03613478875135563
testimony credible,-0.03612851569994875
april 2022,-0.03608297004116582
applicant make applicant,-0.036062313550053515
match,-0.0360609851409457
dcsa,-0.03605100178775744
clearance ae applicant,-0.03604922632029428
aske seven year,-0.03603821279170065
pleading evidence submitted,-0.03602184313686895
clearance 2010,-0.03601472238742694
disciplinary issue,-0.036011501257158
additionally sor allege,-0.03600983804954257
maybe,-0.036000455486860074
institution,-0.0359997103544072
november 20,-0.03598041420660916
unfortunately,-0.03597917323563678
applicant angry,-0.03597627605312569
surveillance,-0.035955154542731786
12 14,-0.0359440302202162
undergo alcohol,-0.03593595651407423
expired applicant,-0.03591162249946633
treatment alcohol,-0.03590110317768573
filing date,-0.03590013733307883
intent use marijuana,-0.035893834222219215
question deliberately,-0.03587816223121464
use illegal substance,-0.035873710662346826
use marijuana january,-0.03586386191487556
2000 applicant arrest,-0.035833494650215784
marijuana period,-0.03580615203140074
frame,-0.035789850516571575
consecutive,-0.035755914128065336
applicant purchase use,-0.035750814566592626
security clearance interview,-0.03574749076307759
verbal warning,-0.03571259669874308
waive right,-0.03571128261895462
costs applicant,-0.0357081900422213
beverage,-0.03568945410776562
aver applicant,-0.03568809712363845
factual,-0.03568306499204857
financial decision,-0.03567960162381655
response section,-0.03567841188915905
sobriety test applicant,-0.03563595254670019
92 applicant,-0.03563290130988818
fail pay,-0.035630962326243285
medicine,-0.03562975492675201
security clearance 2010,-0.03562586123178414
applicant report use,-0.035618792669903795
sor applicant respond,-0.035607076311364456
hold dod,-0.03560068594453179
applicant hold dod,-0.03560068594453179
applicant respond certain,-0.035598717551335424
certain question pertain,-0.035598717551335424
respond certain,-0.035598717551335424
certain question,-0.035598717551335424
respond certain question,-0.035598717551335424
admit investigator applicant,-0.035576589050040214
currently sponsor,-0.03553509301702767
sor allege september,-0.035530099951823726
background applicant,-0.03551774292544339
92 93,-0.03551706490136293
route,-0.03551535112793727
ticket appear,-0.03551172152141959
12 15,-0.035505626663386344
response doha interrogatory,-0.035475789466062065
information provide,-0.03546894045983787
drug use sor,-0.035465411684252796
informal,-0.03546272790807129
applicant acknowledge use,-0.035455179182760165
speed applicant,-0.03544905378313807
questionable,-0.03542797084990239
use april,-0.03542164322948045
plug,-0.03541090808780711
work pay,-0.03541027695562637
charged applicant,-0.035393900160633006
credit limit,-0.03538946671381372
degree 2010,-0.035388454096076445
degree 2010 applicant,-0.035388454096076445
employment federal,-0.03538251593767956
gx 10,-0.03537531830398693
evidence concern,-0.035375222497929626
jail applicant,-0.035374730944134576
january 2022,-0.03534160118911585
detention,-0.035323372999048606
initially testify applicant,-0.03532295294424229
commit security,-0.035322861528878605
applicant commit security,-0.035322861528878605
arrears,-0.035308909833381925
following allegation,-0.035302184395740024
seven year applicant,-0.03528581488299274
incident march,-0.035284584205499514
alcohol use disorder,-0.03528392944665868
federal court,-0.03528108338153898
accepted,-0.03527596086949677
vehicle,-0.035262158801773955
removal,-0.03524007506567633
14 sor,-0.03523077592811352
table,-0.03522003488842984
2019 arrest,-0.035206940382470256
november 21,-0.03517476703033665
drink,-0.0351678635484392
current wife,-0.035161761809965913
ask,-0.03515984538547627
company applicant state,-0.03515006728257064
think,-0.03514998556201532
settle,-0.03514124956149652
divorce child,-0.03513885048262956
self medicate,-0.03513347679396379
121,-0.035128795727967496
best,-0.03512534855655761
reportedly,-0.035117096840134705
unsure applicant,-0.035102607418624664
december 2009 applicant,-0.0350487154697952
provide information applicant,-0.035044537054636206
drugs including,-0.03504235567923228
interview opm investigator,-0.03503987231466915
conditions applicant,-0.035037504163071005
applicant fail file,-0.035036152090656726
team applicant,-0.0350304263278014
file pay federal,-0.03502936595989736
list response,-0.03502623461473363
note sor,-0.03501620001305419
list sca,-0.03501180213432322
sor case,-0.035007845733337095
applicant wend inside,-0.035001339909354334
payment student,-0.034994951792271536
declare,-0.034993189325318794
creditors applicant,-0.03499110982292534
illegal federal,-0.03498767100966781
distress,-0.03498737057842901
2019 response,-0.03498657323523214
10 2018,-0.03497036133301007
claime employer,-0.03496884621005749
degree 2018 applicant,-0.034967661546999054
total 10,-0.03495195164646801
provided,-0.03493944785257687
sons age,-0.03493559329263289
january 31,-0.0349322359756175
spend money,-0.034917133887384835
applicant assume,-0.03489823268019509
misuse government,-0.034896742924859996
allegation sor,-0.034892621416226954
applicant order attend,-0.03488811621355683
40 applicant response,-0.034875480752848784
laws rules,-0.034872570203301693
laws rules regulations,-0.034872570203301693
aske disclose,-0.034871125158804965
2012 july,-0.03486027359305405
allege sor tr,-0.034858510682192506
particular applicant,-0.03485546906785461
applicant marry november,-0.03485304473044652
marry november,-0.03485304473044652
sor deny applicant,-0.03483971463549099
88 applicant,-0.03482848329080203
contactor,-0.03482617651700452
112 113,-0.03482574579273256
applicant resubmit,-0.03481850146485231
home applicant stop,-0.03479458982206915
depart,-0.034783634962484745
false statement applicant,-0.03478362496524822
balance,-0.034770195069060636
meal,-0.03477010436548768
letter reprimand,-0.0347637520829653
intention use marijuana,-0.03474524788482124
ge 10,-0.034727438624772296
management opm personal,-0.034725266645462625
sobriety test,-0.03471857422916587
essentially,-0.03471029496453739
present documentation,-0.03470993058938501
123,-0.03470660709771202
connection employment guideline,-0.03470429057509704
marry children applicant,-0.03467044385626401
bac,-0.03466988597685311
april 28,-0.03466484439685213
suspended tr,-0.03465969575095998
uncertain,-0.03465466747601794
employment following,-0.03465223723924327
employment following happen,-0.03465223723924327
applicant unable obtain,-0.03465015669500546
excuse,-0.034648932452440336
probation applicant,-0.03463793549984322
list termination,-0.03463627842235455
duties applicant,-0.03463087761356392
enlist,-0.03462904971518976
government evidence include,-0.03462441659154195
response section 13a,-0.03462342821773111
prohibited,-0.03461625388141667
2012 applicant marry,-0.03460691775696969
records,-0.03460464824171664
information report,-0.03460390762913721
allegations thorough careful,-0.03460159866524521
sor allegations thorough,-0.03460159866524521
allegations thorough,-0.03460159866524521
background investigator applicant,-0.03459313086925517
debt reflect credit,-0.0345744977032215
treatment result,-0.03457440925598506
counseling treatment result,-0.03457440925598506
claime applicant tell,-0.03454657979038818
work outside,-0.03454335394044216
work outside home,-0.03454335394044216
web,-0.03453454305629104
infraction,-0.034533293818954855
oral sex,-0.03452129289137945
disclose offense,-0.0345085148855644
beat,-0.034503525192204176
state applicant pay,-0.03448752098986859
creditor obtain,-0.034480539254619316
sca response section,-0.034462082976632266
state applicant list,-0.03445922675859169
2019 february,-0.034450745449709365
application date,-0.034447448575484166
press,-0.034443750095702746
floor,-0.034434366710110804
accounts applicant answere,-0.0344341053502591
item applicant response,-0.03442667098966135
applicant possession,-0.03441426171913806
sor charged,-0.03440960427727583
applicant hold secret,-0.03440796264524974
consideration,-0.0344051861189156
amend sor add,-0.03440369585383744
sor add,-0.03440369585383744
state 2014,-0.03439045977944894
corroborate claim,-0.034369226780540274
verbal altercation,-0.034333738467656735
list delinquent debts,-0.0343210037103606
account list,-0.03430036878935377
drive tr,-0.03429492615439648
delinquent federal income,-0.03428784608190358
applicant terminate employer,-0.034283770305179484
applicant thought question,-0.03427752329650466
learn good,-0.034275314261957734
rehabilitate,-0.034270608344663424
compartmented information sci,-0.03426555765168047
security clearance investigation,-0.03426410758723133
military applicant grant,-0.03426193299471908
means applicant,-0.03425690424748001
applicant eligible,-0.03424537806413798
applicant ineligible clearance,-0.03423900588352587
ineligible clearance,-0.03423900588352587
answer applicant,-0.0342351362259799
answer applicant testify,-0.034209689647597775
certifications,-0.034203186841730196
reduce balance,-0.03420301616326391
contractor applicant begin,-0.03420040775935149
permit,-0.034198786551953575
week hearing,-0.03419715655803376
provide recommendation,-0.034190955056710846
case tr,-0.034187596517134
testimony credible tr,-0.03418187530955193
friend house,-0.03417287991378121
applicant insist applicant,-0.034167228297710815
sort,-0.03415011942543467
2011 april,-0.034137076258364436
total applicant,-0.03413231348071516
retirement pay,-0.03411794558913806
accuracy,-0.03411748767360313
investigations,-0.03411165332463027
leave job,-0.03410293660568788
2012 sor,-0.03409272701339685
government interrogatories,-0.03409077333983251
officer ceo,-0.03408960853272514
executive officer ceo,-0.03408960853272514
202,-0.034068007549217405
2021 applicant state,-0.03406254253514904
followup,-0.03405222152667405
plea guilty,-0.034040933817281877
correction,-0.03404049952644982
march 2023,-0.03400414566860224
day hearing applicant,-0.033996375456251074
information sca applicant,-0.03399579063946414
admit sor explanations,-0.033993283918705916
tr 111,-0.033988643384443115
late testify,-0.03398694239678318
friend tr,-0.03398526183347921
drug screen,-0.03398447940019169
inquiries,-0.033982030035017124
serve unite,-0.03397789966410207
serve unite state,-0.03397789966410207
debts sor,-0.03396592080498375
clearance grant,-0.0339561217032504
security clearance sponsor,-0.03395104298963117
unknow,-0.0339458439552891
thorough,-0.03394509781049206
applicant owe,-0.03394488154802637
article 128,-0.033933887348007674
home tr,-0.03392942434632565
omit conceal,-0.033928847319358406
police department,-0.03392366333587897
applicant threat,-0.0339196962579982
credit report november,-0.033903554712650746
contractor job,-0.03389526783350284
report employer,-0.03388201470215197
charge possession marijuana,-0.033878626539566435
player,-0.033855361902012694
credit card applicant,-0.03385159196475947
sor thorough careful,-0.033826401592331655
sor thorough,-0.033826401592331655
occasional,-0.033822131327096
support military,-0.03381391979840043
question answere,-0.03381368310011892
applicant individual,-0.033810307068506754
report contact,-0.03380823956612979
state applicant disclose,-0.03380315780198257
applicant clear,-0.03379570568169177
deny wrongdoing,-0.03378919718301261
recur,-0.033786417636693995
vulnerability,-0.03378340270774834
including marijuana,-0.03378288243511742
interview july,-0.0337709580925387
disclose applicant terminate,-0.033765661664638104
reason termination,-0.03376056787826343
professional personal,-0.033700618020293706
reason applicant left,-0.03365465103652461
birthday,-0.03364168704381324
january 2009,-0.03361425876280493
retired,-0.03359024478590121
march 2018 applicant,-0.03358703702153768
government customer,-0.03358511489004081
inspector,-0.03357853074139504
admission credit,-0.03357848974635945
background interview tr,-0.03357581272320214
13 2021,-0.033575681459650605
supervisory,-0.03357066135017465
admitted,-0.03356621062141247
fun,-0.03356330035464878
allege 2017,-0.03354559138381875
prevent,-0.03352533284273643
submissions,-0.03352410150384529
child age,-0.03350603918933037
ll,-0.03350293393330751
clearance investigation,-0.033495794399778483
misconduct left job,-0.033493396147503414
past tr,-0.03348271924438883
applicant administratively discharge,-0.033470877012238096
police report,-0.03346341870770353
complete drug,-0.03346076336372357
item 13 14,-0.03345490539588269
arrest charge dui,-0.03344318728643638
authorize investigator office,-0.033441486447935126
item applicant believe,-0.033437415207378
indict,-0.03343257986302564
provide documentation support,-0.033423053679049526
await outcome,-0.03342272365414531
session applicant,-0.033422657048784374
loan delinquent,-0.03341378302865733
allege sor answer,-0.03340003875355185
previous employer,-0.03338663946004289
authorize dod investigator,-0.0333703388925118
2011 applicant marry,-0.03335302021247917
excessively,-0.03331293610843069
year require,-0.033300936108893786
psychologist applicant,-0.03329904567274191
deadline,-0.03329688050508635
character letter,-0.03327325102976911
defense applicant,-0.033259642361035034
disclose drug use,-0.03325750655867415
contractor april,-0.03325176142422445
tamper,-0.03324659041031495
fail file federal,-0.03324250341411198
financial consideration applicant,-0.03324139677991048
forfeit,-0.03322315066000752
past marijuana,-0.03320376739359089
work applicant admit,-0.033193910102325745
applicant falsify time,-0.0331934546310023
grant interim,-0.03318068764825824
applicant grant interim,-0.03318068764825824
93 95,-0.033162711036590714
testify behalf applicant,-0.033153117645610075
defense contractor march,-0.033152573552544876
gram,-0.033151265260072005
september 2010 applicant,-0.033138864252762364
wait,-0.033131617753835926
stop applicant,-0.03313000793851393
sor credit card,-0.03311089448979492
federal debt,-0.03310864248676356
assume applicant,-0.033070856390475335
interview applicant indicate,-0.03306772930621264
tr 118 119,-0.03306371750805439
event,-0.033058920405176315
information available,-0.03305390657635735
allegations admission incorporate,-0.0330495155067026
case dismiss,-0.03304795218164903
cancellation,-0.033045969127873935
engage conduct,-0.03302387154413277
marijuana applicant use,-0.03301940907613642
2012 applicant work,-0.03301818816390866
2017 february,-0.03298880863229443
applicant file chapter,-0.032986412199283895
applicant admitted,-0.03298127192715546
september 13,-0.0329812047472763
236,-0.03297822714222253
job title,-0.03297585811048678
owe applicant,-0.03296612354969387
dereliction duty,-0.032963493433097964
dereliction,-0.032963493433097964
state applicant long,-0.03296024113082945
police applicant,-0.032957864957011876
account ge,-0.03295436045415116
federal tax debt,-0.032952748711619635
use marijuana time,-0.0329474204327332
owe state,-0.032946398989914666
